state,county,tract,blockgroup,city,GEOID10,B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
25,013,801402,2,Springfield,250138014022,940,563,8,68,40,63,5,23,17,16,17,19,34,19,25,42,41,0,27,10,38,16,31,4,0,377,0,0,21,14,0,15,0,8,29,42,11,16,73,25,29,29,0,5,24,9,15,4,8
25,013,812001,4,Holyoke,250138120014,669,365,33,15,7,31,0,0,0,32,0,58,19,46,3,49,9,13,0,0,0,12,8,9,21,304,5,4,24,30,0,0,0,0,14,15,27,29,23,25,16,27,17,0,0,18,20,10,0
25,001,011600,3,Dennis Port,250010116003,572,326,0,25,12,0,0,0,0,0,0,0,8,10,11,19,50,12,36,10,33,29,35,36,0,246,0,0,0,0,0,0,0,0,0,8,0,10,13,77,0,10,9,10,43,38,19,0,9
25,025,080801,2,Boston,250250808012,1841,928,17,44,50,0,32,0,39,171,240,76,0,20,82,36,7,25,26,0,3,34,9,17,0,913,44,24,39,11,0,52,10,74,105,4,25,109,38,103,76,53,77,14,24,25,0,6,0
25,015,820203,3,Belchertown,250158202033,1543,717,0,59,194,39,0,19,17,13,83,0,69,45,30,26,45,30,31,0,17,0,0,0,0,826,22,17,29,61,37,0,25,20,69,0,67,36,131,84,102,30,17,0,32,18,16,0,13
25,013,811400,2,Holyoke,250138114002,1368,705,28,101,88,8,10,0,12,16,84,76,27,39,35,79,37,0,15,16,0,15,0,19,0,663,110,79,0,31,0,9,0,50,66,76,13,23,56,34,45,5,23,0,29,8,6,0,0
25,001,013100,3,Barnstable Town,250010131003,717,352,0,24,19,0,0,30,0,0,23,0,0,0,60,20,14,51,14,38,26,33,0,0,0,365,0,17,11,0,0,0,0,0,0,14,19,24,52,56,12,0,45,0,26,47,15,0,27
25,017,356300,3,Arlington,250173563003,564,216,0,17,10,0,0,0,0,23,28,0,19,33,10,0,19,28,0,0,0,0,17,12,0,348,11,59,0,0,0,0,0,44,16,0,51,0,34,16,43,0,46,0,17,0,0,11,0
25,017,320104,3,Hopkinton,250173201043,2026,782,34,51,17,36,101,19,2,2,55,28,38,38,98,67,29,32,20,15,15,14,28,29,14,1244,166,87,51,34,22,0,63,63,73,19,37,110,132,34,45,0,50,29,0,14,48,102,65
25,017,383502,2,Framingham,250173835022,1508,633,30,37,29,0,78,66,12,12,47,9,30,48,39,12,58,35,0,36,32,23,0,0,0,875,35,11,21,32,157,35,34,64,19,32,37,46,39,48,23,48,49,58,23,16,6,23,19
25,005,640300,1,Fall River,250056403001,1257,566,64,77,70,11,0,0,0,20,0,54,12,0,0,10,30,12,61,36,9,29,20,0,51,691,82,11,23,0,20,33,0,0,71,53,51,31,37,35,0,115,42,11,11,17,32,0,16
25,009,221100,3,Gloucester,250092211003,1076,503,59,12,4,0,24,0,0,0,45,40,37,7,14,13,56,22,45,59,30,12,9,15,0,573,27,35,0,15,0,12,0,13,30,84,16,34,0,41,93,17,41,7,40,22,37,0,9
25,017,340100,1,Medford,250173401001,582,287,23,46,0,26,0,0,0,22,17,18,48,24,0,8,0,0,33,0,0,0,22,0,0,295,21,0,0,0,0,0,0,10,17,17,45,13,8,10,0,19,31,0,22,0,40,22,20
25,017,374400,5,Newton,250173744005,806,449,10,103,50,16,0,0,19,0,0,0,67,21,12,27,27,0,39,0,0,10,32,0,16,357,26,0,44,0,0,0,0,0,0,0,39,47,52,0,30,17,0,0,0,10,48,26,18
25,017,351204,2,Somerville,250173512042,1886,1107,56,31,8,22,22,21,9,73,440,165,49,18,86,27,16,21,7,5,12,19,0,0,0,779,80,29,10,8,0,0,0,41,291,133,19,18,58,23,37,0,4,0,7,13,8,0,0
25,013,811700,3,Holyoke,250138117003,836,553,38,0,0,0,0,0,0,0,166,137,35,7,31,2,9,67,18,0,0,0,14,0,29,283,0,45,45,0,0,0,0,0,75,19,0,0,0,19,23,0,0,11,17,29,0,0,0
25,025,170400,3,Revere,250251704003,1359,834,13,25,57,50,37,0,19,55,36,0,203,46,35,0,74,0,17,1,11,32,39,66,18,525,50,46,37,0,0,0,0,46,22,21,32,0,44,41,0,84,18,0,18,20,17,0,29
25,013,812500,4,Westfield,250138125004,778,435,0,0,61,0,52,0,0,72,12,0,18,30,66,0,64,16,0,32,0,12,0,0,0,343,0,29,17,0,0,0,0,10,12,0,0,28,66,9,57,46,15,0,28,13,0,0,13
25,027,732500,2,Worcester,250277325002,819,440,10,5,35,32,11,21,0,32,41,7,16,59,41,46,32,0,5,13,0,15,6,13,0,379,9,16,13,20,16,0,27,8,27,64,0,18,41,29,18,3,5,10,7,11,6,16,15
25,005,644200,4,Somerset,250056442004,997,472,0,18,0,29,0,0,0,0,23,32,33,0,33,44,30,0,35,0,0,41,35,33,86,525,0,25,50,17,42,0,0,0,16,21,19,53,0,0,52,16,8,8,9,15,43,26,105
25,017,341902,2,Malden,250173419022,802,261,0,0,19,0,0,0,0,25,0,19,0,26,29,78,33,0,0,0,11,7,14,0,0,541,18,30,86,0,31,0,0,0,109,27,0,20,36,25,142,0,0,0,17,0,0,0,0
25,009,221100,2,Gloucester,250092211002,1710,875,35,12,72,54,13,12,12,42,16,31,16,0,71,20,102,87,75,19,47,73,42,16,8,835,23,0,52,12,27,0,0,15,23,17,38,35,45,41,60,61,92,40,93,31,48,55,27
25,025,110403,4,Boston,250251104034,1059,494,69,20,38,0,10,0,0,20,21,4,72,17,46,39,56,10,8,0,19,13,0,16,16,565,49,0,41,11,7,16,19,19,59,20,39,44,12,74,49,24,21,0,19,9,0,33,0
25,021,442101,4,Franklin Town,250214421014,809,402,13,20,0,20,0,9,0,11,26,32,76,8,0,74,22,9,22,0,0,10,26,0,24,407,25,18,0,50,0,0,0,0,35,9,36,35,11,20,47,8,26,13,0,32,0,22,20
25,009,206900,2,Lynn,250092069002,2556,1297,280,34,35,59,24,16,24,0,197,115,100,114,110,79,0,0,18,0,65,15,12,0,0,1259,104,80,55,32,35,1,0,90,224,115,51,113,52,114,63,0,15,62,13,24,0,0,16
25,011,041400,2,Greenfield Town,250110414002,1455,673,10,9,61,7,10,0,0,64,26,65,76,52,48,17,57,8,37,14,18,26,24,0,44,782,21,57,0,48,9,37,0,39,19,53,43,75,40,49,58,7,17,18,9,26,0,40,117
25,025,082100,3,Boston,250250821003,2423,1146,41,22,26,0,16,0,0,29,71,144,27,0,47,132,22,0,70,132,46,62,34,144,81,1277,40,49,0,20,16,70,0,29,167,98,92,48,109,64,113,63,74,0,96,0,56,0,73
25,001,011200,2,East Harwich,250010112002,932,433,0,7,12,0,13,0,0,8,0,25,0,12,0,44,58,25,37,19,68,39,23,9,34,499,0,18,9,0,7,0,14,49,21,13,32,30,17,47,53,20,43,18,36,53,19,0,0
25,021,411100,3,Walpole,250214111003,1680,778,65,17,97,39,18,0,0,0,37,48,13,43,81,85,26,50,43,0,57,21,0,0,38,902,11,43,40,30,0,0,0,35,16,28,29,86,32,51,133,27,0,19,41,114,32,18,117
25,009,202102,2,Swampscott,250092021022,1497,672,29,0,101,0,0,0,0,22,142,0,0,0,102,113,15,31,59,0,23,25,10,0,0,825,55,16,34,25,0,0,29,0,67,65,0,45,34,190,15,63,41,11,12,26,26,0,71
25,013,811800,1,Holyoke,250138118001,713,315,0,54,50,34,0,9,0,0,9,43,12,12,8,12,11,0,0,0,0,9,0,9,43,398,67,35,45,14,22,0,0,0,14,45,31,20,9,17,19,2,10,0,27,10,11,0,0
25,017,356100,2,Arlington,250173561002,1691,825,126,74,10,9,0,0,0,0,131,41,71,93,85,54,0,16,35,15,10,35,10,0,10,866,113,26,42,32,23,0,0,8,65,71,123,35,75,51,31,0,43,14,0,44,8,31,31
25,023,501202,3,Weymouth Town,250235012023,5129,2318,116,136,167,93,47,22,0,84,29,61,141,90,138,282,110,70,67,102,61,148,125,66,163,2811,120,104,241,81,9,0,25,76,44,48,88,78,187,145,246,68,120,45,86,57,169,377,397
25,025,082100,2,Boston,250250821002,2720,1163,131,264,0,44,39,49,38,0,273,206,0,0,0,0,0,0,52,0,17,10,40,0,0,1557,100,39,180,97,0,0,0,149,225,168,143,0,35,159,144,49,0,0,11,44,0,14,0
25,025,981100,2,Boston,250259811002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,017,351100,4,Somerville,250173511004,600,262,0,0,0,0,0,0,0,27,42,52,33,35,14,25,0,0,22,0,12,0,0,0,0,338,37,0,0,0,0,0,0,44,62,74,42,20,23,22,0,0,0,0,14,0,0,0,0
25,017,383400,4,Framingham,250173834004,1204,547,50,0,20,0,0,0,0,0,79,31,85,2,87,26,21,24,44,16,0,0,43,19,0,657,28,20,183,0,0,0,0,0,20,53,0,70,44,24,23,47,38,24,16,20,0,23,24
25,021,404301,3,Wellesley,250214043013,1287,675,28,57,86,66,12,0,10,41,0,7,38,51,37,65,29,9,42,17,17,31,16,8,8,612,38,46,23,14,16,11,7,40,8,0,59,22,64,82,26,43,6,25,25,7,35,7,8
25,017,315500,3,Wilmington,250173155003,724,463,12,0,0,10,22,0,0,42,42,60,17,33,10,0,49,19,19,19,69,12,28,0,0,261,29,0,10,0,0,0,0,0,0,18,11,0,10,0,50,0,84,0,18,0,31,0,0
25,013,812500,3,Westfield,250138125003,2370,1133,80,52,140,14,28,64,22,37,126,58,40,128,87,161,34,31,15,0,16,0,0,0,0,1237,98,63,113,25,35,13,28,46,99,87,126,120,114,70,16,30,16,16,0,90,32,0,0
25,027,730801,2,Worcester,250277308012,1867,939,33,68,25,57,57,12,7,5,11,56,20,66,72,62,40,19,59,52,44,97,22,28,27,928,22,41,60,31,0,70,0,12,43,40,73,32,95,34,39,9,122,19,59,56,22,20,29
25,003,913100,5,Lenox,250039131005,1380,546,43,16,27,0,0,0,0,62,85,0,0,0,67,20,0,0,0,17,0,0,48,128,33,834,0,17,0,0,0,0,0,16,65,0,12,27,22,95,21,39,0,11,13,61,82,100,253
25,021,400100,4,Brookline,250214001004,1651,695,64,1,4,2,4,2,2,4,183,55,20,92,1,33,16,0,49,0,32,75,35,21,0,956,174,2,0,13,25,0,7,20,255,95,67,1,37,42,41,0,17,6,16,59,79,0,0
25,009,250200,2,Lawrence,250092502002,1740,787,0,129,76,80,48,21,0,54,78,33,28,28,4,66,43,0,0,50,26,0,0,0,23,953,122,57,57,75,21,14,63,102,4,120,25,51,14,68,65,10,25,0,33,0,15,12,0
25,009,260302,2,Haverhill,250092603022,2138,1011,72,70,35,69,10,14,23,22,53,66,94,16,78,128,142,31,19,9,21,19,9,4,7,1127,49,42,72,58,90,12,22,22,24,73,43,46,117,100,119,7,34,32,31,20,19,30,65
25,021,422600,6,Weymouth Town,250214226006,500,214,0,74,14,17,0,0,0,0,0,19,16,0,0,0,14,25,0,0,0,0,23,0,12,286,39,40,0,0,0,0,0,30,29,32,32,0,0,0,38,0,0,0,0,12,11,0,23
25,023,508101,5,North Pembroke,250235081015,1082,592,0,30,40,27,0,0,11,63,70,45,29,20,15,66,51,0,10,0,17,83,0,15,0,490,0,15,0,41,23,0,0,44,26,14,0,20,13,92,58,0,60,33,18,17,16,0,0
25,021,442102,1,Franklin Town,250214421021,2257,1060,21,22,63,41,29,0,0,52,52,68,45,69,189,53,118,39,34,9,86,25,26,19,0,1197,16,13,140,40,51,0,0,0,117,20,86,84,143,81,99,10,129,27,42,86,13,0,0
25,025,010802,3,Boston,250250108023,703,351,31,14,0,10,0,0,0,3,40,48,8,72,0,0,34,7,17,8,5,16,19,0,19,352,0,30,7,0,0,0,0,4,92,32,54,18,17,9,0,9,8,0,0,24,29,0,19
25,017,383200,2,Framingham,250173832002,1226,544,0,31,0,0,0,22,24,41,0,35,25,0,79,14,63,55,61,0,32,0,37,25,0,682,37,0,11,22,36,0,0,6,54,77,80,43,34,67,112,12,49,0,17,0,25,0,0
25,011,041200,2,Greenfield Town,250110412002,814,373,8,8,14,13,25,0,0,9,50,21,32,20,69,0,0,23,34,0,21,11,6,9,0,441,12,23,46,21,8,0,0,10,29,66,26,0,55,31,11,36,21,0,5,12,9,0,20
25,009,201100,3,Nahant,250092011003,1057,520,24,0,33,12,47,0,0,10,26,10,45,55,31,34,27,20,62,2,11,27,11,9,24,537,0,0,0,41,14,0,29,12,37,44,55,22,37,34,59,13,22,2,8,51,19,16,22
25,025,090600,1,Boston,250250906001,1153,693,28,29,54,44,17,0,41,54,121,32,6,29,85,46,30,5,6,9,0,33,14,0,10,460,12,0,0,15,64,0,8,21,14,44,32,57,62,23,28,19,9,4,10,21,0,0,17
25,017,341200,6,Malden,250173412006,1126,676,12,115,107,0,0,0,0,38,34,25,58,86,0,25,48,13,42,9,0,17,0,33,14,450,0,0,70,24,0,0,0,0,8,20,8,48,41,29,108,0,6,17,0,0,0,0,71
25,023,525300,1,Bridgewater Town,250235253001,1610,1584,0,0,9,5,0,2,0,21,151,104,256,225,191,227,149,58,10,48,43,55,28,1,1,26,0,0,4,0,0,0,0,0,2,0,0,0,4,0,0,1,1,0,0,5,0,1,8
25,025,050700,2,Boston,250250507002,1529,798,71,21,84,0,0,0,0,35,67,145,113,24,49,22,96,19,0,2,0,46,0,0,4,731,60,78,36,0,13,12,0,17,67,122,34,79,78,15,33,0,8,3,65,0,0,7,4
25,001,013200,3,Barnstable Town,250010132003,968,413,0,17,0,14,0,0,23,21,0,9,17,0,14,30,32,15,58,36,53,22,13,39,0,555,0,0,0,0,0,0,0,0,0,0,16,17,11,110,75,12,62,31,12,49,28,27,105
25,021,415101,2,Norwood,250214151012,3156,1337,64,58,60,45,10,0,33,5,62,68,103,141,126,120,145,0,0,59,41,130,56,11,0,1819,162,131,76,69,95,29,33,71,102,45,119,89,200,122,138,29,57,12,70,52,60,6,52
25,021,422400,2,Weymouth Town,250214224002,1584,789,17,14,0,1,19,17,57,35,124,86,45,44,62,75,51,34,18,0,33,21,20,16,0,795,33,61,40,81,9,57,0,17,54,63,32,44,74,54,49,15,0,29,15,28,27,0,13
25,021,405100,2,Dover,250214051002,2458,1192,0,125,84,136,47,13,0,40,0,31,22,56,153,131,120,38,21,33,41,66,16,12,7,1266,50,111,167,78,18,20,23,20,41,30,63,83,151,122,57,0,10,32,59,68,26,17,20
25,001,012001,1,South Yarmouth,250010120011,1756,818,47,0,23,0,0,0,0,25,78,0,62,24,0,42,34,0,88,13,112,98,75,42,55,938,25,11,13,13,21,0,0,32,15,75,26,13,28,46,79,41,130,29,72,106,92,43,28
25,009,264100,3,Haverhill,250092641003,2912,1405,67,115,71,16,22,22,106,129,23,25,60,56,101,170,165,52,34,43,14,38,36,27,13,1507,43,79,82,123,21,88,75,73,50,21,40,72,68,269,108,17,79,0,26,64,25,44,40
25,017,324102,3,Littleton Common,250173241023,631,293,36,12,23,8,0,0,0,9,19,19,8,19,22,11,45,11,31,0,0,9,11,0,0,338,14,16,37,7,14,0,14,0,7,5,20,38,0,46,36,11,4,9,0,8,17,25,10
25,017,331200,2,Wilmington,250173312002,3021,1433,28,205,70,66,30,0,13,86,95,80,68,108,60,185,130,20,39,43,29,16,35,27,0,1588,42,109,99,65,28,46,0,89,67,115,55,140,103,122,193,38,45,42,37,53,40,26,34
25,003,900700,3,Pittsfield,250039007003,660,329,0,0,6,0,21,0,11,15,0,29,7,77,34,21,16,0,23,0,18,32,19,0,0,331,0,26,39,31,10,9,0,0,9,22,38,14,17,21,23,0,24,7,0,20,0,8,13
25,023,505200,2,Scituate,250235052002,1673,687,41,0,65,35,18,0,0,0,20,30,39,0,49,60,57,22,71,18,30,91,32,0,9,986,68,80,99,24,21,0,0,0,26,36,29,23,113,28,135,12,50,27,71,33,21,26,64
25,025,170200,1,Revere,250251702001,812,423,38,22,27,35,22,0,23,6,7,49,43,0,0,24,11,41,20,5,5,12,0,8,25,389,11,0,15,11,14,0,0,8,0,33,31,0,6,34,72,8,46,5,37,35,11,0,12
25,003,921300,1,North Adams,250039213001,1141,521,13,0,0,15,0,16,0,5,35,0,64,0,21,72,84,35,25,26,16,0,58,36,0,620,0,14,25,32,0,0,0,13,18,0,43,23,68,59,103,37,48,0,0,31,22,60,24
25,023,506202,2,Marshfield,250235062022,1418,680,32,65,15,10,14,7,18,49,41,41,84,28,34,54,46,16,50,7,14,31,20,4,0,738,82,62,45,19,5,0,0,48,42,43,50,36,33,60,70,14,39,18,9,29,34,0,0
25,015,820900,4,Granby,250158209004,1769,897,52,45,101,21,9,0,0,38,37,41,18,35,52,83,129,36,37,20,23,0,33,69,18,872,34,0,30,32,0,0,0,26,20,85,41,47,79,82,172,26,0,20,25,19,30,35,69
25,001,012900,3,Barnstable Town,250010129003,1622,882,38,59,67,32,12,0,16,0,64,53,68,49,72,53,38,12,31,17,34,52,16,60,39,740,28,18,9,12,23,0,0,28,24,20,42,54,65,50,98,10,18,42,69,46,33,18,33
25,017,317203,2,Lowell,250173172032,2262,1123,110,68,47,47,46,0,8,18,21,99,77,83,61,69,108,45,12,20,92,8,12,41,31,1139,88,42,0,83,30,0,9,20,48,116,80,29,55,76,102,19,58,34,28,0,49,82,91
25,017,374200,2,Newton,250173742002,1920,848,30,14,99,77,30,0,0,0,46,13,30,46,74,116,72,22,48,7,14,66,36,0,8,1072,16,53,92,126,49,0,0,41,37,21,49,36,105,111,139,9,49,10,23,69,8,0,29
25,011,041100,3,Greenfield Town,250110411003,815,344,9,35,26,13,8,0,0,0,19,7,16,24,0,0,71,0,35,7,22,13,10,29,0,471,65,17,0,0,0,16,0,0,17,0,57,45,24,32,40,12,28,8,23,28,15,19,25
25,017,341200,1,Malden,250173412001,644,236,0,0,20,0,0,0,0,0,0,0,0,0,38,0,41,22,24,0,65,0,0,14,12,408,0,0,22,0,0,0,0,103,22,0,0,34,41,0,33,22,70,11,0,13,14,0,23
25,025,090100,4,Boston,250250901004,1081,666,0,64,44,55,4,12,41,80,101,79,42,82,23,0,0,0,34,0,5,0,0,0,0,415,8,45,77,0,0,0,8,0,37,32,93,30,33,0,35,0,4,13,0,0,0,0,0
25,021,442101,1,Franklin Town,250214421011,1195,636,59,25,59,16,15,0,16,13,34,12,47,16,42,133,44,8,20,28,12,13,13,0,11,559,9,0,57,48,19,19,0,33,9,12,38,25,40,97,8,27,54,1,12,23,13,15,0
25,013,811000,3,Chicopee,250138110003,663,276,0,0,0,0,40,0,0,0,71,13,0,14,16,0,24,0,0,23,26,25,11,13,0,387,15,0,0,0,0,53,0,11,50,0,44,0,0,14,56,0,20,23,40,0,24,0,37
25,025,100400,1,Boston,250251004001,2072,896,15,50,232,26,0,0,23,52,33,61,73,139,48,30,89,13,0,0,0,12,0,0,0,1176,172,0,88,62,106,0,33,22,53,171,143,41,38,33,10,48,0,14,66,33,15,14,14
25,005,652600,1,New Bedford,250056526001,1064,403,22,8,19,0,19,51,0,35,64,41,38,0,0,49,12,33,0,0,0,12,0,0,0,661,13,39,12,69,31,16,0,80,54,7,66,75,35,43,17,9,45,0,11,30,0,0,9
25,017,321500,2,Marlborough,250173215002,2053,1015,18,89,56,0,0,7,24,84,47,83,36,155,0,68,45,65,10,74,85,69,0,0,0,1038,0,25,84,6,55,0,0,23,105,71,116,56,169,159,42,11,14,21,52,0,0,0,29
25,005,650102,1,New Bedford,250056501021,1524,753,57,44,56,107,22,10,25,6,41,45,9,46,93,27,100,0,0,9,15,32,0,0,9,771,21,66,74,85,7,55,3,0,53,48,25,81,12,62,24,7,0,32,15,72,9,11,9
25,025,070900,2,Boston,250250709002,913,276,0,9,22,0,0,0,12,6,0,0,34,13,68,20,29,0,18,0,16,9,0,20,0,637,0,31,15,9,36,1,6,97,87,18,76,64,8,0,9,56,0,16,10,19,68,0,11
25,021,415300,2,Dedham,250214153002,1595,841,49,106,41,28,12,0,18,23,64,20,62,64,90,48,35,29,0,20,19,29,50,11,23,754,58,49,52,9,20,11,0,11,37,14,52,76,30,55,72,21,31,9,12,42,41,20,32
25,017,353000,1,Cambridge,250173530001,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0
25,005,651600,2,New Bedford,250056516002,1141,632,58,55,24,8,8,39,30,9,70,78,9,61,9,39,13,23,10,10,21,10,29,0,19,509,19,15,25,54,0,0,11,11,30,46,0,69,13,32,43,0,0,19,38,33,42,0,9
25,017,354500,2,Cambridge,250173545002,1316,705,119,24,0,13,13,0,35,27,41,42,71,85,22,58,21,12,9,3,11,34,14,14,37,611,76,51,29,0,0,0,0,0,0,93,58,35,51,0,38,23,9,2,6,29,39,58,14
25,017,365202,1,Marlborough,250173652021,2228,1098,91,88,82,62,23,0,12,13,27,45,45,83,51,55,107,0,36,21,59,75,32,27,64,1130,74,64,115,11,0,0,0,45,0,41,68,60,76,66,66,46,87,17,31,60,109,25,69
25,017,374400,2,Newton,250173744002,774,389,0,22,0,52,43,0,0,0,19,0,0,0,23,22,44,13,18,23,19,31,60,0,0,385,0,11,0,36,0,0,18,40,0,0,0,0,24,50,17,30,39,19,30,0,54,17,0
25,027,711100,1,Fitchburg,250277111001,2651,1265,36,33,31,17,166,61,31,81,80,49,89,94,14,55,125,9,92,15,34,34,26,31,62,1386,38,47,20,9,205,74,53,67,61,58,19,59,56,89,162,38,41,44,30,48,45,61,62
25,023,511302,1,Brockton,250235113021,756,243,9,19,13,29,0,0,10,0,9,14,8,8,27,5,22,0,28,25,7,10,0,0,0,513,25,42,55,38,23,0,26,0,20,0,28,86,8,6,77,0,19,40,0,13,7,0,0
25,017,350600,1,Somerville,250173506001,1986,989,0,0,0,11,581,87,138,101,63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,30,599,189,70,77,17,9,0,6,0,0,0,0,0,0,0,0,0,0,0
25,023,540103,1,North Lakeville,250235401031,2564,1344,40,66,93,89,40,1,11,89,94,84,73,58,103,95,162,25,73,36,29,35,30,10,8,1220,100,29,63,2,10,0,43,67,34,39,94,111,121,162,79,44,70,18,33,62,28,0,11
25,025,010300,2,Boston,250250103002,3992,1117,8,0,0,0,476,193,56,203,119,18,0,7,7,20,10,0,0,0,0,0,0,0,0,2875,0,0,0,27,1431,742,254,247,109,41,10,7,4,0,0,0,3,0,0,0,0,0,0
25,009,210100,1,Peabody,250092101001,1895,910,37,39,38,14,17,0,33,60,19,37,38,15,25,121,152,47,81,27,48,48,14,0,0,985,36,0,0,35,0,0,0,76,60,72,14,26,32,125,150,54,88,54,43,100,20,0,0
25,017,356701,4,Arlington,250173567014,815,355,0,15,26,12,16,0,0,28,20,77,71,0,29,0,61,0,0,0,0,0,0,0,0,460,14,12,0,0,0,0,0,0,0,80,124,36,60,14,23,0,14,15,0,53,15,0,0
25,017,359100,4,Pinehurst,250173591004,2241,1054,22,58,90,0,73,0,37,0,112,76,49,31,46,171,63,16,33,15,0,13,26,20,103,1187,62,30,31,0,52,30,0,47,126,75,54,28,49,97,64,0,50,29,16,27,61,85,174
25,013,813702,3,Palmer Town,250138137023,712,270,0,0,0,0,0,0,0,31,14,19,12,0,17,0,47,10,13,30,19,0,8,32,18,442,34,0,0,23,0,14,9,10,34,0,12,0,18,63,0,32,23,19,10,28,46,38,29
25,025,091300,2,Boston,250250913002,1311,689,46,42,27,57,2,21,71,40,49,46,46,74,31,54,8,10,32,0,9,0,0,0,24,622,49,39,20,9,33,7,9,53,80,61,14,20,31,56,32,11,0,9,17,32,21,0,19
25,009,204500,1,Salem,250092045001,1512,726,57,99,0,7,0,0,14,33,61,88,123,18,8,43,82,0,20,39,6,18,0,0,10,786,40,48,23,67,0,0,0,60,23,108,130,18,18,58,37,10,12,16,64,10,18,26,0
25,017,336200,4,Melrose,250173362004,661,338,19,40,0,23,3,0,0,33,0,3,30,33,0,66,21,12,11,12,4,28,0,0,0,323,14,22,0,41,0,0,0,11,0,0,18,14,32,27,23,0,23,34,25,0,11,16,12
25,017,322100,1,Marlborough,250173221001,1390,709,0,38,17,18,69,0,79,0,37,28,27,37,52,76,71,18,30,9,29,34,24,16,0,681,23,25,58,67,0,0,0,30,12,48,12,54,61,37,70,28,27,9,25,28,32,19,16
25,025,110607,2,Boston,250251106072,1785,880,13,120,37,0,38,16,46,0,17,25,93,96,19,133,41,17,17,46,45,35,0,0,26,905,29,0,76,0,0,0,0,60,48,58,77,183,20,18,140,19,30,45,0,16,38,47,1
25,017,324102,2,Littleton Common,250173241022,2724,1425,72,105,94,107,57,18,0,40,30,28,112,70,142,115,122,47,64,49,18,58,27,30,20,1299,24,36,85,92,83,20,0,23,37,46,79,65,147,118,123,53,49,11,27,87,9,9,76
25,027,757500,4,Southbridge Town,250277575004,957,486,19,14,17,86,12,8,0,21,14,41,6,70,0,18,34,15,0,22,20,38,11,10,10,471,37,6,7,12,29,12,0,0,7,27,44,40,12,23,32,5,11,64,10,60,22,11,0
25,017,356400,7,Arlington,250173564007,670,280,17,23,19,6,0,0,0,0,15,40,0,13,23,38,14,0,17,0,13,0,13,15,14,390,15,32,26,42,0,0,0,0,15,51,30,5,14,0,0,11,48,13,14,0,32,42,0
25,017,370201,2,Watertown Town,250173702012,1398,660,15,11,9,16,0,0,0,20,103,49,48,54,43,81,34,20,19,20,10,63,0,23,22,738,57,31,48,28,13,0,23,12,36,84,46,44,45,56,10,19,63,15,0,12,25,71,0
25,013,813301,1,Longmeadow,250138133011,2272,1093,20,40,119,90,25,0,21,0,13,83,12,92,85,125,51,45,54,29,37,70,27,35,20,1179,12,109,35,62,34,0,0,21,17,44,25,63,132,205,92,0,45,67,80,15,14,52,55
25,027,732002,3,Worcester,250277320023,421,220,0,0,0,0,0,11,0,0,52,51,0,0,0,0,2,0,10,0,10,17,11,38,18,201,0,0,0,0,0,0,0,0,0,0,23,0,2,0,27,10,0,0,0,5,27,22,85
25,017,335100,6,Wakefield,250173351006,722,317,27,21,10,12,0,0,0,0,50,22,23,43,19,32,0,0,22,0,12,12,0,12,0,405,37,62,7,0,0,0,0,0,24,50,50,16,19,14,0,0,55,12,0,0,11,15,33
25,009,205500,1,Lynn,250092055001,2077,1081,69,89,80,149,24,0,16,16,41,122,80,56,53,73,64,8,30,10,42,14,19,26,0,996,95,111,31,47,0,0,0,68,73,102,87,64,36,89,31,25,47,6,13,33,12,10,16
25,017,370101,1,Watertown Town,250173701011,1396,752,94,16,40,0,0,0,46,0,132,135,17,40,26,29,42,15,0,15,14,72,19,0,0,644,13,74,0,30,0,0,0,0,78,102,88,29,0,48,41,18,51,0,15,43,14,0,0
25,009,253100,5,Lawrence,250092531005,712,238,0,0,18,57,0,0,17,0,55,0,19,0,0,14,13,0,16,0,0,15,14,0,0,474,0,0,81,0,0,0,0,41,0,149,25,17,31,19,42,0,0,0,0,32,14,23,0
25,025,061200,3,Boston,250250612003,1046,626,33,15,0,0,0,0,31,116,265,53,46,1,19,14,8,24,0,0,0,0,0,1,0,420,34,16,0,0,0,48,0,42,121,17,76,0,16,14,36,0,0,0,0,0,0,0,0
